STU_ID_PROXY,COURSE_CREDITS_REQ_bach,FACULTY_CODE_bach,LOCATION_CODE_bach,STUDY_YEAR_bach,N_SUBJECTS_bach,CODE_DESCR_bach,top5_bach_bach,COURSE_CODE,COURSE_CREDITS_REQ_mast,FACULTY_CODE_mast,LOCATION_CODE_mast,STUDY_YEAR_mast,N_SUBJECTS_mast,CODE_DESCR_mast,IS_GENDER_MALE,AGE_BAND,STATE,IS_INTERNATIONAL,HOME_LANGUAGE,ATAR_BAND,LANGUAGE_TEST_TYPE,LANGUAGE_TEST_SCORE
40009,300.0,702,U,2016,3,Bachelor of Environments,BOE,MC-ENG,300.0,400.0,U,2018.0,4.0,Master of Engineering,1,19,,0,Not English,,Not Entered, 
22979,300.0,300,U,2016,8,Bachelor of Commerce,BOC,MC-FIN,200.0,300.0,U,2018.0,9.0,Master of Finance,1,18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
88164,300.0,603,U,2016,4,Bachelor of Science,BSC,GD-BIOSTAT,100.0,500.0,U,2019.0,6.0,Graduate Diploma in Biostatistics,1,18,TAS,0,English,Band5 - 95.00 - 97.95,Not Entered, 
119446,100.0,100,U,2016,5,Bachelor of Arts (Degree with Honours),BOA,,,,,,,,0,18,VIC,0,English,Band3 - 85.00 - 89.95,Not Entered, 
148625,300.0,100,U,2016,3,Bachelor of Arts,BOA,,,,,,,,0,18,VIC,0,English,Band1 - <80,Not Entered, 
36532,300.0,100,U,2016,8,Bachelor of Arts,BOA,MC-TEACHEC,200.0,460.0,U,2018.0,9.0,Master of Teaching (Early Childhood),0,19,VIC,1,Not English,Band3 - 85.00 - 89.95,Not Entered, 
11260,300.0,603,U,2016,2,Bachelor of Science,BSC,MC-ENG,300.0,400.0,U,2019.0,6.0,Master of Engineering,1,<18,,1,Not English,,Not Entered, 
83963,300.0,603,U,2016,9,Bachelor of Science,BSC,MC-SCIPHY,200.0,603.0,U,2018.0,5.0,Master of Science (Physics),1,18,VIC,0,Not English,Band6 - 98.00 - 99.85,Not Entered, 
22973,300.0,300,U,2016,8,Bachelor of Commerce,BOC,,,,,,,,1,<18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
105660,300.0,500,U,2016,8,Bachelor of Biomedicine,BOB,,,,,,,,1,18,VIC,0,English,Band7 - 99.90+,Not Entered, 
119360,300.0,300,U,2016,4,Bachelor of Commerce,BOC,,,,,,,,0,19,,1,English,,Not Entered, 
88207,300.0,100,U,2016,2,Bachelor of Arts,BOA,,,,,,,,0,19,,0,English,Band4 - 90.00 - 94.95,Not Entered, 
21604,100.0,603,U,2016,4,Bachelor of Science (Degree with Honours),BSC,,,,,,,,0,20-21,VIC,0,English,,Not Entered, 
107575,100.0,603,U,2016,4,Bachelor of Science (Degree with Honours),BSC,,,,,,,,0,18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
83981,100.0,603,U,2016,4,Bachelor of Science (Degree with Honours),BSC,MC-ENG,300.0,400.0,U,2019.0,6.0,Master of Engineering,1,<18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
144019,300.0,603,U,2016,10,Bachelor of Science,BSC,,,,,,,,1,19,,1,Not English,,Not Entered, 
157723,300.0,603,U,2016,5,Bachelor of Science,BSC,,,,,,,,1,<18,VIC,0,English,Band2 - 80.00 - 84.95,Not Entered, 
105417,300.0,100,U,2016,8,Bachelor of Arts,BOA,,,,,,,,0,<18,WA,0,English,Band6 - 98.00 - 99.85,Not Entered, 
88273,300.0,300,U,2016,2,Bachelor of Commerce,BOC,MC-ENTR,150.0,300.0,U,2017.0,11.0,Master of Entrepreneurship,0,18,,1,Not English,,Not Entered, 
87791,300.0,603,U,2016,7,Bachelor of Science,BSC,,,,,,,,1,18,VIC,0,English,Band3 - 85.00 - 89.95,Not Entered, 
36305,300.0,702,U,2016,7,Bachelor of Environments,BOE,,,,,,,,0,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
40253,300.0,300,U,2016,5,Bachelor of Commerce,BOC,MC-MGMT,200.0,300.0,U,2017.0,8.0,Master of Management,0,19,,1,Not English,,Not Entered, 
88704,300.0,500,U,2016,4,Bachelor of Biomedicine,BOB,,,,,,,,1,18,,1,English,,Not Entered, 
19872,300.0,702,U,2016,1,Bachelor of Environments,BOE,,,,,,,,0,18,VIC,0,Not English,Band4 - 90.00 - 94.95,Not Entered, 
183001,100.0,100,U,2016,3,Bachelor of Arts (Degree with Honours),BOA,,,,,,,,1,25-29,,0,English,,Not Entered, 
176727,100.0,300,U,2016,8,Bachelor of Commerce (Degree with Honours),BOC,,,,,,,,1,<18,VIC,0,English,Band7 - 99.90+,Not Entered, 
148472,300.0,603,U,2016,3,Bachelor of Science,BSC,MC-SCICHE,200.0,603.0,U,2018.0,1.0,Master of Science (Chemistry),1,<18,VIC,0,Not English,Band4 - 90.00 - 94.95,Not Entered, 
104675,300.0,300,U,2016,5,Bachelor of Commerce,BOC,,,,,,,,0,19,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
89691,300.0,300,U,2016,8,Bachelor of Commerce,BOC,,,,,,,,1,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
182984,300.0,500,U,2016,7,Bachelor of Biomedicine,BOB,,,,,,,,1,18,VIC,0,English,Band7 - 99.90+,Not Entered, 
35262,300.0,702,U,2016,4,Bachelor of Environments,BOE,,,,,,,,0,18,,1,English,,Not Entered, 
21233,300.0,300,U,2016,3,Bachelor of Commerce,BOC,,,,,,,,1,18,,1,Not English,,Not Entered, 
40462,300.0,300,U,2016,3,Bachelor of Commerce,BOC,,,,,,,,0,<18,,1,English,,Not Entered, 
35207,100.0,300,U,2016,7,Bachelor of Commerce (Degree with Honours),BOC,,,,,,,,0,18,,1,Not English,,Not Entered, 
89759,300.0,300,U,2016,8,Bachelor of Commerce,BOC,MC-ENG,300.0,400.0,U,2019.0,4.0,Master of Engineering,1,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
23503,100.0,100,U,2016,6,Bachelor of Arts (Degree with Honours),BOA,,,,,,,,0,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
23514,300.0,603,U,2016,8,Bachelor of Science,BSC,,,,,,,,0,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
40486,300.0,100,U,2016,7,Bachelor of Arts,BOA,,,,,,,,0,19,NSW,0,English,Band6 - 98.00 - 99.85,Not Entered, 
155639,300.0,702,U,2016,6,Bachelor of Environments,BOE,,,,,,,,0,18,VIC,0,English,Band3 - 85.00 - 89.95,Not Entered, 
89778,300.0,500,U,2016,8,Bachelor of Biomedicine,BOB,MC-SCIBIO,200.0,603.0,U,2018.0,3.0,Master of Science (BioSciences),0,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
89805,300.0,603,U,2016,8,Bachelor of Science,BSC,MC-NURSC,200.0,500.0,U,2018.0,6.0,Master of Nursing Science,0,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
83158,300.0,603,U,2016,4,Bachelor of Science,BSC,,,,,,,,1,18,,1,Not English,,Not Entered, 
35301,100.0,100,U,2016,7,Bachelor of Arts (Degree with Honours),BOA,,,,,,,,1,19,ACT,0,English,Band7 - 99.90+,Not Entered, 
89816,300.0,300,U,2016,8,Bachelor of Commerce,BOC,MC-ENG,300.0,400.0,U,2019.0,2.0,Master of Engineering,1,<18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
118577,300.0,300,U,2016,8,Bachelor of Commerce,BOC,,,,,,,,1,20-21,,1,Not English,,Not Entered, 
35314,300.0,300,U,2016,8,Bachelor of Commerce,BOC,,,,,,,,1,20-21,WA,0,English,Band5 - 95.00 - 97.95,Not Entered, 
21385,300.0,300,U,2016,3,Bachelor of Commerce,BOC,,,,,,,,1,19,VIC,0,English,Band1 - <80,Not Entered, 
147572,300.0,603,U,2016,8,Bachelor of Science,BSC,MC-DVETMED,400.0,251.0,U,2019.0,1.0,Doctor of Veterinary Medicine,1,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
89479,100.0,603,U,2016,4,Bachelor of Science (Degree with Honours),BSC,,,,,,,,0,20-21,VIC,0,English,,Not Entered, 
35369,300.0,300,U,2016,8,Bachelor of Commerce,BOC,MC-TEACHSA,200.0,460.0,U,2019.0,8.0,Master of Teaching (Secondary),1,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
83247,300.0,300,U,2016,7,Bachelor of Commerce,BOC,,,,,,,,1,18,VIC,0,Not English,Band6 - 98.00 - 99.85,Not Entered, 
158062,300.0,300,U,2016,6,Bachelor of Commerce,BOC,,,,,,,,0,<18,VIC,0,Not English,Band4 - 90.00 - 94.95,Not Entered, 
19879,300.0,603,U,2016,4,Bachelor of Science,BSC,MC-MGMTAFN,200.0,300.0,U,2018.0,6.0,Master of Management (Accounting and Finance),1,<18,,1,English,,Not Entered, 
89502,300.0,603,U,2016,9,Bachelor of Science,BSC,,,,,,,,0,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
155703,300.0,300,U,2016,7,Bachelor of Commerce,BOC,,,,,,,,1,19,,1,English,,Not Entered, 
89522,300.0,100,U,2016,4,Bachelor of Arts,BOA,,,,,,,,1,18,QLD,0,English,Band4 - 90.00 - 94.95,Not Entered, 
155701,300.0,603,U,2016,4,Bachelor of Science,BSC,,,,,,,,1,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
122263,300.0,603,U,2016,6,Bachelor of Science,BSC,,,,,,,,0,<18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
23394,300.0,603,U,2016,10,Bachelor of Science,BSC,,,,,,,,1,18,,1,English,,Not Entered, 
89542,300.0,100,U,2016,8,Bachelor of Arts,BOA,MC-WRIPERF,100.0,741.0,STH,2018.0,6.0,Master of Writing for Performance,1,18,NSW,0,English,Band6 - 98.00 - 99.85,Not Entered, 
109655,300.0,300,U,2016,3,Bachelor of Commerce,BOC,MC-JURISD,300.0,732.0,U,2019.0,9.0,Juris Doctor,1,19,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
35325,300.0,300,U,2016,3,Bachelor of Commerce,BOC,,,,,,,,0,<18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
89572,300.0,603,U,2016,7,Bachelor of Science,BSC,,,,,,,,0,19,,1,English,,Not Entered, 
83237,300.0,500,U,2016,8,Bachelor of Biomedicine,BOB,,,,,,,,1,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
118603,300.0,603,U,2016,6,Bachelor of Science,BSC,,,,,,,,0,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
35322,300.0,702,U,2016,8,Bachelor of Environments,BOE,,,,,,,,1,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
109671,300.0,100,U,2016,8,Bachelor of Arts,BOA,,,,,,,,0,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
184799,300.0,300,U,2016,6,Bachelor of Commerce,BOC,,,,,,,,0,18,VIC,1,Not English,Band5 - 95.00 - 97.95,Not Entered, 
149796,300.0,300,U,2016,3,Bachelor of Commerce,BOC,,,,,,,,1,19,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
104583,300.0,702,U,2016,8,Bachelor of Environments,BOE,MC-ENG,300.0,400.0,U,2019.0,7.0,Master of Engineering,0,18,VIC,0,Not English,Band5 - 95.00 - 97.95,Not Entered, 
178664,300.0,500,U,2016,8,Bachelor of Biomedicine,BOB,,,,,,,,1,<18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
184846,300.0,100,U,2016,2,Bachelor of Arts,BOA,MC-TEACHSA,200.0,460.0,U,2018.0,7.0,Master of Teaching (Secondary),0,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
122314,300.0,300,U,2016,8,Bachelor of Commerce,BOC,,,,,,,,0,19,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
149864,300.0,500,U,2016,3,Bachelor of Biomedicine,BOB,,,,,,,,0,18,VIC,0,Not English,Band5 - 95.00 - 97.95,Not Entered, 
40539,300.0,100,U,2016,6,Bachelor of Arts,BOA,,,,,,,,0,19,VIC,0,English,Band1 - <80,Not Entered, 
118391,300.0,603,U,2016,4,Bachelor of Science,BSC,MC-AGSC,200.0,251.0,U,2018.0,4.0,Master of Agricultural Sciences,0,<18,,1,Not English,,Not Entered, 
34960,300.0,603,U,2016,8,Bachelor of Science,BSC,,,,,,,,0,18,VIC,0,English,Band1 - <80,Not Entered, 
109797,300.0,100,U,2016,4,Bachelor of Arts,BOA,,,,,,,,0,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
90112,300.0,300,U,2016,8,Bachelor of Commerce,BOC,,,,,,,,0,19,,1,English,,Not Entered, 
144474,300.0,300,U,2016,3,Bachelor of Commerce,BOC,,,,,,,,0,19,,1,Not English,,Not Entered, 
184130,300.0,500,U,2016,9,Bachelor of Biomedicine,BOB,,,,,,,,0,18,VIC,0,English,Band7 - 99.90+,Not Entered, 
21309,300.0,100,U,2016,8,Bachelor of Arts,BOA,,,,,,,,0,<18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
40606,100.0,300,U,2016,8,Bachelor of Commerce (Degree with Honours),BOC,,,,,,,,0,18,,1,Not English,,Not Entered, 
122335,100.0,100,U,2016,6,Bachelor of Arts (Degree with Honours),BOA,,,,,,,,1,20-21,,0,English,Band4 - 90.00 - 94.95,Not Entered, 
23667,300.0,100,U,2016,8,Bachelor of Arts,BOA,,,,,,,,0,18,,1,Not English,,Not Entered, 
178745,300.0,300,U,2016,2,Bachelor of Commerce,BOC,,,,,,,,0,18,VIC,0,Not English,Band5 - 95.00 - 97.95,Not Entered, 
144477,300.0,603,U,2016,8,Bachelor of Science,BSC,,,,,,,,0,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
142884,300.0,603,U,2016,8,Bachelor of Science,BSC,MC-ENG,300.0,400.0,U,2018.0,5.0,Master of Engineering,0,18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
148382,300.0,300,U,2016,8,Bachelor of Commerce,BOC,,,,,,,,0,19,,1,English,,Not Entered, 
90195,300.0,603,U,2016,1,Bachelor of Science,BSC,MC-SCIPHY,200.0,603.0,U,2017.0,4.0,Master of Science (Physics),1,18,VIC,0,English,Band7 - 99.90+,Not Entered, 
155510,300.0,500,U,2016,6,Bachelor of Biomedicine,BOB,,,,,,,,1,19,VIC,1,Not English,Band6 - 98.00 - 99.85,Not Entered, 
118448,300.0,100,U,2016,9,Bachelor of Arts,BOA,,,,,,,,1,18,VIC,0,English,Band2 - 80.00 - 84.95,Not Entered, 
104499,300.0,603,U,2016,8,Bachelor of Science,BSC,,,,,,,,0,18,,1,Not English,,Not Entered, 
182912,300.0,100,U,2016,8,Bachelor of Arts,BOA,,,,,,,,0,18,NSW,0,English,Band6 - 98.00 - 99.85,Not Entered, 
118524,300.0,603,U,2016,7,Bachelor of Science,BSC,MC-TEACHSA,200.0,460.0,U,2018.0,7.0,Master of Teaching (Secondary),0,18,VIC,0,Not English,Band1 - <80,Not Entered, 
118520,300.0,603,U,2016,2,Bachelor of Science,BSC,,,,,,,,0,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
155607,100.0,100,U,2016,6,Bachelor of Arts (Degree with Honours),BOA,,,,,,,,1,<18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
89876,300.0,603,U,2016,9,Bachelor of Science,BSC,MC-SPCHPTH,200.0,500.0,U,2018.0,9.0,Master of Speech Pathology,0,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
89881,300.0,603,U,2016,4,Bachelor of Science,BSC,,,,,,,,1,<18,,1,Not English,,Not Entered, 
89915,300.0,702,U,2016,7,Bachelor of Environments,BOE,,,,,,,,0,20-21,VIC,1,Not English,Band4 - 90.00 - 94.95,Not Entered, 
149822,300.0,100,U,2016,6,Bachelor of Arts,BOA,,,,,,,,1,19,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
35148,300.0,603,U,2016,8,Bachelor of Science,BSC,MC-ENG,300.0,400.0,U,2019.0,2.0,Master of Engineering,1,18,,0,English,Band4 - 90.00 - 94.95,Not Entered, 
83144,300.0,702,U,2016,3,Bachelor of Environments,BOE,,,,,,,,1,25-29,,1,English,,Not Entered, 
21323,300.0,100,U,2016,9,Bachelor of Arts,BOA,,,,,,,,1,19,TAS,0,English,Band4 - 90.00 - 94.95,Not Entered, 
107877,300.0,300,U,2016,4,Bachelor of Commerce,BOC,,,,,,,,0,18,VIC,0,Not English,Band5 - 95.00 - 97.95,Not Entered, 
89461,300.0,100,U,2016,8,Bachelor of Arts,BOA,,,,,,,,0,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
13690,300.0,603,U,2016,8,Bachelor of Science,BSC,097AB,200.0,100.0,U,2019.0,5.0,Master of Development Studies,0,18,VIC,0,English,Band3 - 85.00 - 89.95,Tertiary English, 
89976,300.0,300,U,2016,7,Bachelor of Commerce,BOC,,,,,,,,1,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
155605,300.0,300,U,2016,8,Bachelor of Commerce,BOC,,,,,,,,0,18,VIC,0,Not English,Band4 - 90.00 - 94.95,Not Entered, 
178676,300.0,702,U,2016,8,Bachelor of Environments,BOE,,,,,,,,1,19,,1,Not English,,Not Entered, 
144414,300.0,500,U,2016,8,Bachelor of Biomedicine,BOB,,,,,,,,0,18,,1,English,,Not Entered, 
142904,300.0,603,U,2016,9,Bachelor of Science,BSC,,,,,,,,0,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
13704,300.0,300,U,2016,4,Bachelor of Commerce,BOC,,,,,,,,1,<18,,1,Not English,,Not Entered, 
182946,300.0,603,U,2016,5,Bachelor of Science,BSC,,,,,,,,1,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
83117,300.0,300,U,2016,7,Bachelor of Commerce,BOC,,,,,,,,0,20-21,,1,Not English,,Not Entered, 
155564,300.0,300,U,2016,3,Bachelor of Commerce,BOC,,,,,,,,0,18,,0,English,Band5 - 95.00 - 97.95,Not Entered, 
23284,300.0,603,U,2016,8,Bachelor of Science,BSC,MC-ENG,300.0,400.0,U,2018.0,8.0,Master of Engineering,1,18,VIC,0,Not English,Band6 - 98.00 - 99.85,Not Entered, 
89420,100.0,100,U,2016,6,Bachelor of Arts (Degree with Honours),BOA,344AB,200.0,100.0,U,2018.0,5.0,Master of Public Policy and Management,0,18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
23147,300.0,300,U,2016,8,Bachelor of Commerce,BOC,,,,,,,,1,18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
83400,300.0,603,U,2016,7,Bachelor of Science,BSC,MC-ENG,300.0,400.0,U,2018.0,6.0,Master of Engineering,1,18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
13337,300.0,603,U,2016,4,Bachelor of Science,BSC,,,,,,,,0,20-21,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
187353,300.0,100,U,2016,8,Bachelor of Arts,BOA,,,,,,,,0,18,QLD,1,Not English,Band5 - 95.00 - 97.95,Not Entered, 
35746,300.0,100,U,2016,8,Bachelor of Arts,BOA,MC-JURISD,300.0,732.0,U,2019.0,6.0,Juris Doctor,0,18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
23157,300.0,603,U,2016,1,Bachelor of Science,BSC,439FS,200.0,251.0,U,2019.0,6.0,Master of Food Science,0,19,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
108072,300.0,702,U,2016,8,Bachelor of Environments,BOE,MC-PROP,300.0,702.0,U,2018.0,8.0,Master of Property,0,19,,0,Not English,,Not Entered, 
118985,100.0,100,U,2016,6,Bachelor of Arts (Degree with Honours),BOA,,,,,,,,0,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
13383,300.0,603,U,2016,9,Bachelor of Science,BSC,,,,,,,,0,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
108065,300.0,300,U,2016,8,Bachelor of Commerce,BOC,,,,,,,,1,20-21,,1,English,,Not Entered, 
142987,300.0,300,U,2016,8,Bachelor of Commerce,BOC,,,,,,,,0,<18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
35740,300.0,603,U,2016,8,Bachelor of Science,BSC,,,,,,,,1,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
88959,300.0,300,U,2016,2,Bachelor of Commerce,BOC,,,,,,,,1,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
21471,300.0,603,U,2016,6,Bachelor of Science,BSC,,,,,,,,1,20-21,,1,Not English,,Not Entered, 
144277,300.0,603,U,2016,8,Bachelor of Science,BSC,MC-ENG,300.0,400.0,U,2019.0,6.0,Master of Engineering,1,<18,QLD,0,Not English,Band6 - 98.00 - 99.85,Tertiary English, 
23165,100.0,100,U,2016,6,Bachelor of Arts (Degree with Honours),BOA,,,,,,,,0,<18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
155823,300.0,300,U,2016,5,Bachelor of Commerce,BOC,,,,,,,,1,19,,1,English,,Not Entered, 
148347,300.0,603,U,2016,8,Bachelor of Science,BSC,MC-ENG,300.0,400.0,U,2018.0,7.0,Master of Engineering,0,19,,1,English,,Not Entered, 
83383,300.0,300,U,2016,2,Bachelor of Commerce,BOC,,,,,,,,1,18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
19933,300.0,300,U,2016,8,Bachelor of Commerce,BOC,,,,,,,,0,<18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
107652,300.0,603,U,2016,2,Bachelor of Science,BSC,,,,,,,,0,<18,,1,Not English,,Not Entered, 
155846,300.0,603,U,2016,8,Bachelor of Science,BSC,,,,,,,,1,18,VIC,0,Not English,Band2 - 80.00 - 84.95,Not Entered, 
35750,300.0,603,U,2016,3,Bachelor of Science,BSC,,,,,,,,1,18,VIC,0,Not English,Band5 - 95.00 - 97.95,Not Entered, 
88884,300.0,603,U,2016,8,Bachelor of Science,BSC,MC-ENG,300.0,400.0,U,2018.0,7.0,Master of Engineering,1,18,,1,Not English,,Not Entered, 
184716,300.0,300,U,2016,6,Bachelor of Commerce,BOC,,,,,,,,0,19,,1,Not English,,Not Entered, 
178444,300.0,702,U,2016,7,Bachelor of Environments,BOE,MC-ARCH,300.0,702.0,U,2018.0,4.0,Master of Architecture,0,19,,1,Not English,,Not Entered, 
183251,300.0,603,U,2016,6,Bachelor of Science,BSC,,,,,,,,0,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
176815,300.0,603,U,2016,2,Bachelor of Science,BSC,MC-ENG,300.0,400.0,U,2019.0,2.0,Master of Engineering,0,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
109461,100.0,100,U,2016,6,Bachelor of Arts (Degree with Honours),BOA,,,,,,,,1,<18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
119118,100.0,300,U,2016,7,Bachelor of Commerce (Degree with Honours),BOC,,,,,,,,1,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
122058,300.0,100,U,2016,3,Bachelor of Arts,BOA,MC-TEACHPR,200.0,460.0,U,2019.0,8.0,Master of Teaching (Primary),0,19,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
109464,300.0,300,U,2016,3,Bachelor of Commerce,BOC,,,,,,,,1,20-21,,1,English,,Not Entered, 
88760,300.0,300,U,2016,8,Bachelor of Commerce,BOC,MC-JURISD,300.0,732.0,U,2019.0,8.0,Juris Doctor,1,18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
13269,300.0,702,U,2016,2,Bachelor of Environments,BOE,,,,,,,,1,18,VIC,0,English,Band3 - 85.00 - 89.95,Not Entered, 
40211,300.0,702,U,2016,8,Bachelor of Environments,BOE,,,,,,,,1,<18,WA,0,Not English,Band2 - 80.00 - 84.95,Not Entered, 
88999,300.0,603,U,2016,8,Bachelor of Science,BSC,MC-ENG,300.0,400.0,U,2019.0,1.0,Master of Engineering,1,18,,1,English,,Pearson,90
23121,300.0,603,U,2016,7,Bachelor of Science,BSC,,,,,,,,0,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
40218,300.0,500,U,2016,8,Bachelor of Biomedicine,BOB,,,,,,,,0,18,NSW,0,English,Band7 - 99.90+,Not Entered, 
148328,300.0,603,U,2016,8,Bachelor of Science,BSC,,,,,,,,0,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
122063,300.0,300,U,2016,1,Bachelor of Commerce,BOC,,,,,,,,1,<18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
35767,300.0,100,U,2016,1,Bachelor of Arts,BOA,,,,,,,,1,18,VIC,0,English,Band3 - 85.00 - 89.95,Not Entered, 
88853,300.0,500,U,2016,8,Bachelor of Biomedicine,BOB,,,,,,,,0,<18,,0,English,Band7 - 99.90+,Not Entered, 
119043,100.0,100,U,2016,7,Bachelor of Arts (Degree with Honours),BOA,GC-ARTS,50.0,100.0,U,2015.0,4.0,Graduate Certificate in Arts,1,25-29,VIC,0,English,,Not Entered, 
13323,300.0,300,U,2016,8,Bachelor of Commerce,BOC,MC-TEACHEP,250.0,460.0,U,2019.0,1.0,Master of Teaching (Early Childhood and Primary),0,19,,1,Not English,,Not Entered, 
40251,300.0,300,U,2016,3,Bachelor of Commerce,BOC,MC-IS,200.0,400.0,U,2018.0,4.0,Master of Information Systems,0,19,,1,Not English,,Not Entered, 
88883,300.0,603,U,2016,8,Bachelor of Science,BSC,MC-DVETMED,400.0,251.0,U,2019.0,1.0,Doctor of Veterinary Medicine,0,18,VIC,1,Not English,,Not Entered, 
105719,300.0,300,U,2016,4,Bachelor of Commerce,BOC,,,,,,,,0,19,,1,English,,Not Entered, 
155906,100.0,300,U,2016,8,Bachelor of Commerce (Degree with Honours),BOC,,,,,,,,1,18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
104977,300.0,100,U,2016,8,Bachelor of Arts,BOA,MC-TEACHPR,200.0,460.0,U,2018.0,11.0,Master of Teaching (Primary),0,19,TAS,0,English,Band3 - 85.00 - 89.95,Not Entered, 
144291,300.0,603,U,2016,9,Bachelor of Science,BSC,,,,,,,,0,18,VIC,0,Not English,Band3 - 85.00 - 89.95,Not Entered, 
107986,300.0,300,U,2016,3,Bachelor of Commerce,BOC,,,,,,,,1,18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
158052,300.0,603,U,2016,8,Bachelor of Science,BSC,,,,,,,,1,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
89230,300.0,603,U,2016,4,Bachelor of Science,BSC,,,,,,,,1,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
89247,300.0,300,U,2016,5,Bachelor of Commerce,BOC,,,,,,,,0,18,,1,English,,Not Entered, 
35566,300.0,300,U,2016,3,Bachelor of Commerce,BOC,,,,,,,,1,20-21,,1,English,,Not Entered, 
183117,300.0,100,U,2016,4,Bachelor of Arts,BOA,,,,,,,,0,20-21,,1,English,,Not Entered, 
40392,300.0,300,U,2016,7,Bachelor of Commerce,BOC,,,,,,,,0,19,,1,English,,Not Entered, 
178553,300.0,100,U,2016,1,Bachelor of Arts,BOA,,,,,,,,0,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
21225,300.0,300,U,2016,5,Bachelor of Commerce,BOC,,,,,,,,1,20-21,,1,Not English,,Not Entered, 
